model,fit_seconds,best_threshold,lrap,lrap_std,label_ranking_loss,label_ranking_loss_std,coverage_error,coverage_error_std,hamming_loss,hamming_loss_std,micro_f1,micro_f1_std,macro_f1,macro_f1_std,top1_hit_rate,top1_hit_rate_std,top3_hit_rate,top3_hit_rate_std,prediction_density,prediction_density_std
cnn_baseline_lsw,1605.613,0.4,0.0870514631646882,0.016828588559428,0.5780988437440445,0.0429913561683523,60.361877183305765,2.217733736404852,0.5721674327388613,0.0481030762210998,0.0834588159392573,0.0118882946057737,0.0496599735211808,0.0035123460858897,0.0067567567567567,0.0074016561825022,0.1487313844456701,0.106165449408283,0.5674806643378073,0.0479284018165673
attention_bigru,3165.665,0.35,0.0718361565956907,0.0086189395576681,0.6254170828952643,0.0390644663005366,61.11045228902371,1.9194400234377544,0.6123289820432676,0.064627772676794,0.0747129100975086,0.0118021808948355,0.0477871451314884,0.0062730887199221,0.0108108108108108,0.0157593294455278,0.0487221915793344,0.0239630536878682,0.6054692651835509,0.0685153016551851
