model,fit_seconds,best_threshold,lrap,lrap_std,label_ranking_loss,label_ranking_loss_std,coverage_error,coverage_error_std,hamming_loss,hamming_loss_std,micro_f1,micro_f1_std,macro_f1,macro_f1_std,top1_hit_rate,top1_hit_rate_std,top3_hit_rate,top3_hit_rate_std,prediction_density,prediction_density_std
cnn_baseline_lsw,1605.613,0.4,0.08705146316468824,0.016828588559428048,0.5780988437440445,0.0429913561683523,60.361877183305765,2.217733736404852,0.5721674327388613,0.04810307622109984,0.08345881593925737,0.01188829460577373,0.04965997352118083,0.0035123460858897055,0.006756756756756757,0.0074016561825022455,0.14873138444567013,0.106165449408283,0.5674806643378073,0.04792840181656737
attention_bigru,3165.665,0.35,0.0718361565956907,0.008618939557668175,0.6254170828952643,0.039064466300536685,61.11045228902371,1.9194400234377544,0.6123289820432676,0.06462777267679401,0.07471291009750865,0.011802180894835533,0.04778714513148843,0.006273088719922102,0.010810810810810811,0.01575932944552784,0.04872219157933444,0.023963053687868264,0.6054692651835509,0.06851530165518516
